"","date","nox","site","code"
"157",2009-01-07 12:00:00,50,"Hull Freetown","HUL2"
"158",2009-01-07 13:00:00,53,"Hull Freetown","HUL2"
"159",2009-01-07 14:00:00,63,"Hull Freetown","HUL2"
"160",2009-01-07 15:00:00,128,"Hull Freetown","HUL2"
"161",2009-01-07 16:00:00,218,"Hull Freetown","HUL2"
"162",2009-01-07 17:00:00,210,"Hull Freetown","HUL2"
"163",2009-01-07 18:00:00,201,"Hull Freetown","HUL2"
"164",2009-01-07 19:00:00,157,"Hull Freetown","HUL2"
"165",2009-01-07 20:00:00,197,"Hull Freetown","HUL2"
"166",2009-01-07 21:00:00,216,"Hull Freetown","HUL2"
"167",2009-01-07 22:00:00,174,"Hull Freetown","HUL2"
"168",2009-01-07 23:00:00,170,"Hull Freetown","HUL2"
"169",2009-01-08 00:00:00,117,"Hull Freetown","HUL2"
"170",2009-01-08 01:00:00,86,"Hull Freetown","HUL2"
"171",2009-01-08 02:00:00,120,"Hull Freetown","HUL2"
"172",2009-01-08 03:00:00,88,"Hull Freetown","HUL2"
"173",2009-01-08 04:00:00,90,"Hull Freetown","HUL2"
"174",2009-01-08 05:00:00,115,"Hull Freetown","HUL2"
"175",2009-01-08 06:00:00,189,"Hull Freetown","HUL2"
"176",2009-01-08 07:00:00,132,"Hull Freetown","HUL2"
"177",2009-01-08 08:00:00,164,"Hull Freetown","HUL2"
"178",2009-01-08 09:00:00,237,"Hull Freetown","HUL2"
"179",2009-01-08 10:00:00,191,"Hull Freetown","HUL2"
"180",2009-01-08 11:00:00,134,"Hull Freetown","HUL2"
"181",2009-01-08 12:00:00,120,"Hull Freetown","HUL2"
"182",2009-01-08 13:00:00,109,"Hull Freetown","HUL2"
"183",2009-01-08 14:00:00,105,"Hull Freetown","HUL2"
"184",2009-01-08 15:00:00,134,"Hull Freetown","HUL2"
"185",2009-01-08 16:00:00,273,"Hull Freetown","HUL2"
"186",2009-01-08 17:00:00,256,"Hull Freetown","HUL2"
"187",2009-01-08 18:00:00,248,"Hull Freetown","HUL2"
"188",2009-01-08 19:00:00,180,"Hull Freetown","HUL2"
"189",2009-01-08 20:00:00,208,"Hull Freetown","HUL2"
"190",2009-01-08 21:00:00,118,"Hull Freetown","HUL2"
"191",2009-01-08 22:00:00,90,"Hull Freetown","HUL2"
"192",2009-01-08 23:00:00,96,"Hull Freetown","HUL2"
"193",2009-01-09 00:00:00,76,"Hull Freetown","HUL2"
"194",2009-01-09 01:00:00,139,"Hull Freetown","HUL2"
"195",2009-01-09 02:00:00,145,"Hull Freetown","HUL2"
"196",2009-01-09 03:00:00,132,"Hull Freetown","HUL2"
"197",2009-01-09 04:00:00,109,"Hull Freetown","HUL2"
"198",2009-01-09 05:00:00,107,"Hull Freetown","HUL2"
"199",2009-01-09 06:00:00,130,"Hull Freetown","HUL2"
"200",2009-01-09 07:00:00,166,"Hull Freetown","HUL2"
"201",2009-01-09 08:00:00,153,"Hull Freetown","HUL2"
"202",2009-01-09 09:00:00,155,"Hull Freetown","HUL2"
"203",2009-01-09 10:00:00,118,"Hull Freetown","HUL2"
"204",2009-01-09 11:00:00,120,"Hull Freetown","HUL2"
"205",2009-01-09 12:00:00,107,"Hull Freetown","HUL2"
"206",2009-01-09 13:00:00,109,"Hull Freetown","HUL2"
"207",2009-01-09 14:00:00,96,"Hull Freetown","HUL2"
"208",2009-01-09 15:00:00,153,"Hull Freetown","HUL2"
"209",2009-01-09 16:00:00,162,"Hull Freetown","HUL2"
"210",2009-01-09 17:00:00,136,"Hull Freetown","HUL2"
"211",2009-01-09 18:00:00,120,"Hull Freetown","HUL2"
"212",2009-01-09 19:00:00,94,"Hull Freetown","HUL2"
"213",2009-01-09 20:00:00,65,"Hull Freetown","HUL2"
"214",2009-01-09 21:00:00,55,"Hull Freetown","HUL2"
"215",2009-01-09 22:00:00,38,"Hull Freetown","HUL2"
"216",2009-01-09 23:00:00,44,"Hull Freetown","HUL2"
"217",2009-01-10 00:00:00,69,"Hull Freetown","HUL2"
"218",2009-01-10 01:00:00,59,"Hull Freetown","HUL2"
"219",2009-01-10 02:00:00,69,"Hull Freetown","HUL2"
"220",2009-01-10 03:00:00,74,"Hull Freetown","HUL2"
"221",2009-01-10 04:00:00,63,"Hull Freetown","HUL2"
"222",2009-01-10 05:00:00,80,"Hull Freetown","HUL2"
"223",2009-01-10 06:00:00,124,"Hull Freetown","HUL2"
"224",2009-01-10 07:00:00,128,"Hull Freetown","HUL2"
"225",2009-01-10 08:00:00,143,"Hull Freetown","HUL2"
"226",2009-01-10 09:00:00,162,"Hull Freetown","HUL2"
"227",2009-01-10 10:00:00,136,"Hull Freetown","HUL2"
"228",2009-01-10 11:00:00,122,"Hull Freetown","HUL2"
"229",2009-01-10 12:00:00,124,"Hull Freetown","HUL2"
"230",2009-01-10 13:00:00,122,"Hull Freetown","HUL2"
"231",2009-01-10 14:00:00,105,"Hull Freetown","HUL2"
"232",2009-01-10 15:00:00,92,"Hull Freetown","HUL2"
"233",2009-01-10 16:00:00,78,"Hull Freetown","HUL2"
"234",2009-01-10 17:00:00,65,"Hull Freetown","HUL2"
"235",2009-01-10 18:00:00,74,"Hull Freetown","HUL2"
"236",2009-01-10 19:00:00,71,"Hull Freetown","HUL2"
"237",2009-01-10 20:00:00,52,"Hull Freetown","HUL2"
"238",2009-01-10 21:00:00,50,"Hull Freetown","HUL2"
"239",2009-01-10 22:00:00,53,"Hull Freetown","HUL2"
"240",2009-01-10 23:00:00,63,"Hull Freetown","HUL2"
"241",2009-01-11 00:00:00,50,"Hull Freetown","HUL2"
"242",2009-01-11 01:00:00,34,"Hull Freetown","HUL2"
"243",2009-01-11 02:00:00,27,"Hull Freetown","HUL2"
"244",2009-01-11 03:00:00,36,"Hull Freetown","HUL2"
"245",2009-01-11 04:00:00,19,"Hull Freetown","HUL2"
"246",2009-01-11 05:00:00,23,"Hull Freetown","HUL2"
"247",2009-01-11 06:00:00,31,"Hull Freetown","HUL2"
"248",2009-01-11 07:00:00,31,"Hull Freetown","HUL2"
"249",2009-01-11 08:00:00,36,"Hull Freetown","HUL2"
"250",2009-01-11 09:00:00,36,"Hull Freetown","HUL2"
"251",2009-01-11 10:00:00,38,"Hull Freetown","HUL2"
"252",2009-01-11 11:00:00,31,"Hull Freetown","HUL2"
"253",2009-01-11 12:00:00,36,"Hull Freetown","HUL2"
"254",2009-01-11 13:00:00,40,"Hull Freetown","HUL2"
"255",2009-01-11 14:00:00,42,"Hull Freetown","HUL2"
"256",2009-01-11 15:00:00,42,"Hull Freetown","HUL2"
"257",2009-01-11 16:00:00,42,"Hull Freetown","HUL2"
"258",2009-01-11 17:00:00,29,"Hull Freetown","HUL2"
"259",2009-01-11 18:00:00,29,"Hull Freetown","HUL2"
"260",2009-01-11 19:00:00,34,"Hull Freetown","HUL2"
