"","date","nox","site","code"
"1",2009-01-01 00:00:00,25,"Billingham","BIL"
"2",2009-01-01 01:00:00,21,"Billingham","BIL"
"3",2009-01-01 02:00:00,21,"Billingham","BIL"
"4",2009-01-01 03:00:00,21,"Billingham","BIL"
"5",2009-01-01 04:00:00,25,"Billingham","BIL"
"6",2009-01-01 05:00:00,23,"Billingham","BIL"
"7",2009-01-01 06:00:00,25,"Billingham","BIL"
"8",2009-01-01 07:00:00,23,"Billingham","BIL"
"9",2009-01-01 08:00:00,21,"Billingham","BIL"
"10",2009-01-01 09:00:00,21,"Billingham","BIL"
"11",2009-01-01 10:00:00,25,"Billingham","BIL"
"12",2009-01-01 11:00:00,27,"Billingham","BIL"
"13",2009-01-01 12:00:00,27,"Billingham","BIL"
"14",2009-01-01 13:00:00,55,"Billingham","BIL"
"15",2009-01-01 14:00:00,53,"Billingham","BIL"
"16",2009-01-01 15:00:00,48,"Billingham","BIL"
"17",2009-01-01 16:00:00,99,"Billingham","BIL"
"18",2009-01-01 17:00:00,160,"Billingham","BIL"
"19",2009-01-01 18:00:00,139,"Billingham","BIL"
"20",2009-01-01 19:00:00,107,"Billingham","BIL"
"21",2009-01-01 20:00:00,92,"Billingham","BIL"
"22",2009-01-01 21:00:00,82,"Billingham","BIL"
"23",2009-01-01 22:00:00,84,"Billingham","BIL"
"24",2009-01-01 23:00:00,73,"Billingham","BIL"
"25",2009-01-02 00:00:00,63,"Billingham","BIL"
"26",2009-01-02 01:00:00,53,"Billingham","BIL"
"27",2009-01-02 02:00:00,67,"Billingham","BIL"
"28",2009-01-02 03:00:00,61,"Billingham","BIL"
"29",2009-01-02 04:00:00,61,"Billingham","BIL"
"30",2009-01-02 05:00:00,52,"Billingham","BIL"
"31",2009-01-02 06:00:00,84,"Billingham","BIL"
"32",2009-01-02 07:00:00,132,"Billingham","BIL"
"33",2009-01-02 08:00:00,57,"Billingham","BIL"
"34",2009-01-02 09:00:00,29,"Billingham","BIL"
"35",2009-01-02 10:00:00,31,"Billingham","BIL"
"36",2009-01-02 11:00:00,44,"Billingham","BIL"
"37",2009-01-02 12:00:00,25,"Billingham","BIL"
"38",2009-01-02 13:00:00,48,"Billingham","BIL"
"39",2009-01-02 14:00:00,23,"Billingham","BIL"
"40",2009-01-02 15:00:00,101,"Billingham","BIL"
"41",2009-01-02 16:00:00,53,"Billingham","BIL"
"42",2009-01-02 17:00:00,225,"Billingham","BIL"
"43",2009-01-02 18:00:00,61,"Billingham","BIL"
"44",2009-01-02 19:00:00,55,"Billingham","BIL"
"45",2009-01-02 20:00:00,92,"Billingham","BIL"
"46",2009-01-02 21:00:00,101,"Billingham","BIL"
"47",2009-01-02 22:00:00,59,"Billingham","BIL"
"48",2009-01-02 23:00:00,55,"Billingham","BIL"
"49",2009-01-03 00:00:00,21,"Billingham","BIL"
"50",2009-01-03 01:00:00,23,"Billingham","BIL"
"51",2009-01-03 02:00:00,40,"Billingham","BIL"
"52",2009-01-03 03:00:00,38,"Billingham","BIL"
"53",2009-01-03 04:00:00,27,"Billingham","BIL"
"54",2009-01-03 05:00:00,32,"Billingham","BIL"
"55",2009-01-03 06:00:00,78,"Billingham","BIL"
"56",2009-01-03 07:00:00,180,"Billingham","BIL"
"57",2009-01-03 08:00:00,105,"Billingham","BIL"
"58",2009-01-03 09:00:00,44,"Billingham","BIL"
"59",2009-01-03 10:00:00,50,"Billingham","BIL"
"60",2009-01-03 11:00:00,31,"Billingham","BIL"
"61",2009-01-03 12:00:00,32,"Billingham","BIL"
"62",2009-01-03 13:00:00,29,"Billingham","BIL"
"63",2009-01-03 14:00:00,59,"Billingham","BIL"
"64",2009-01-03 15:00:00,59,"Billingham","BIL"
"65",2009-01-03 16:00:00,48,"Billingham","BIL"
"66",2009-01-03 17:00:00,38,"Billingham","BIL"
"67",2009-01-03 18:00:00,34,"Billingham","BIL"
"68",2009-01-03 19:00:00,42,"Billingham","BIL"
"69",2009-01-03 20:00:00,31,"Billingham","BIL"
"70",2009-01-03 21:00:00,29,"Billingham","BIL"
"71",2009-01-03 22:00:00,27,"Billingham","BIL"
"72",2009-01-03 23:00:00,34,"Billingham","BIL"
"73",2009-01-04 00:00:00,23,"Billingham","BIL"
"74",2009-01-04 01:00:00,13,"Billingham","BIL"
"75",2009-01-04 02:00:00,11,"Billingham","BIL"
"76",2009-01-04 03:00:00,15,"Billingham","BIL"
"77",2009-01-04 04:00:00,13,"Billingham","BIL"
"78",2009-01-04 05:00:00,15,"Billingham","BIL"
"79",2009-01-04 06:00:00,27,"Billingham","BIL"
"80",2009-01-04 07:00:00,36,"Billingham","BIL"
"81",2009-01-04 08:00:00,40,"Billingham","BIL"
"82",2009-01-04 09:00:00,44,"Billingham","BIL"
"83",2009-01-04 10:00:00,48,"Billingham","BIL"
"84",2009-01-04 11:00:00,50,"Billingham","BIL"
"85",2009-01-04 12:00:00,61,"Billingham","BIL"
"86",2009-01-04 13:00:00,46,"Billingham","BIL"
"87",2009-01-04 14:00:00,40,"Billingham","BIL"
"88",2009-01-04 15:00:00,57,"Billingham","BIL"
"89",2009-01-04 16:00:00,82,"Billingham","BIL"
"90",2009-01-04 17:00:00,88,"Billingham","BIL"
"91",2009-01-04 18:00:00,55,"Billingham","BIL"
"92",2009-01-04 19:00:00,21,"Billingham","BIL"
"93",2009-01-04 20:00:00,13,"Billingham","BIL"
"94",2009-01-04 21:00:00,19,"Billingham","BIL"
"95",2009-01-04 22:00:00,25,"Billingham","BIL"
"96",2009-01-04 23:00:00,10,"Billingham","BIL"
"97",2009-01-05 00:00:00,8,"Billingham","BIL"
"98",2009-01-05 01:00:00,6,"Billingham","BIL"
