"","date","nox","site","code"
"70",2009-01-03 21:00:00,27,"Blackpool Marton","BLC2"
"71",2009-01-03 22:00:00,19,"Blackpool Marton","BLC2"
"72",2009-01-03 23:00:00,11,"Blackpool Marton","BLC2"
"73",2009-01-04 00:00:00,8,"Blackpool Marton","BLC2"
"74",2009-01-04 01:00:00,6,"Blackpool Marton","BLC2"
"75",2009-01-04 02:00:00,4,"Blackpool Marton","BLC2"
"76",2009-01-04 03:00:00,4,"Blackpool Marton","BLC2"
"77",2009-01-04 04:00:00,4,"Blackpool Marton","BLC2"
"78",2009-01-04 05:00:00,6,"Blackpool Marton","BLC2"
"79",2009-01-04 06:00:00,8,"Blackpool Marton","BLC2"
"80",2009-01-04 07:00:00,8,"Blackpool Marton","BLC2"
"81",2009-01-04 08:00:00,17,"Blackpool Marton","BLC2"
"82",2009-01-04 09:00:00,25,"Blackpool Marton","BLC2"
"83",2009-01-04 10:00:00,50,"Blackpool Marton","BLC2"
"84",2009-01-04 11:00:00,29,"Blackpool Marton","BLC2"
"85",2009-01-04 12:00:00,31,"Blackpool Marton","BLC2"
"86",2009-01-04 13:00:00,29,"Blackpool Marton","BLC2"
"87",2009-01-04 14:00:00,19,"Blackpool Marton","BLC2"
"88",2009-01-04 15:00:00,31,"Blackpool Marton","BLC2"
"89",2009-01-04 16:00:00,65,"Blackpool Marton","BLC2"
"90",2009-01-04 17:00:00,86,"Blackpool Marton","BLC2"
"91",2009-01-04 18:00:00,88,"Blackpool Marton","BLC2"
"92",2009-01-04 19:00:00,86,"Blackpool Marton","BLC2"
"93",2009-01-04 20:00:00,84,"Blackpool Marton","BLC2"
"94",2009-01-04 21:00:00,212,"Blackpool Marton","BLC2"
"95",2009-01-04 22:00:00,185,"Blackpool Marton","BLC2"
"96",2009-01-04 23:00:00,109,"Blackpool Marton","BLC2"
"97",2009-01-05 00:00:00,88,"Blackpool Marton","BLC2"
"98",2009-01-05 01:00:00,50,"Blackpool Marton","BLC2"
"99",2009-01-05 02:00:00,52,"Blackpool Marton","BLC2"
"100",2009-01-05 03:00:00,31,"Blackpool Marton","BLC2"
"101",2009-01-05 04:00:00,19,"Blackpool Marton","BLC2"
"102",2009-01-05 05:00:00,10,"Blackpool Marton","BLC2"
"103",2009-01-05 06:00:00,6,"Blackpool Marton","BLC2"
"104",2009-01-05 07:00:00,13,"Blackpool Marton","BLC2"
"105",2009-01-05 08:00:00,21,"Blackpool Marton","BLC2"
"106",2009-01-05 09:00:00,11,"Blackpool Marton","BLC2"
"107",2009-01-05 10:00:00,6,"Blackpool Marton","BLC2"
"108",2009-01-05 11:00:00,15,"Blackpool Marton","BLC2"
"109",2009-01-05 12:00:00,13,"Blackpool Marton","BLC2"
"110",2009-01-05 13:00:00,17,"Blackpool Marton","BLC2"
"111",2009-01-05 14:00:00,19,"Blackpool Marton","BLC2"
"112",2009-01-05 15:00:00,32,"Blackpool Marton","BLC2"
"113",2009-01-05 16:00:00,48,"Blackpool Marton","BLC2"
"114",2009-01-05 17:00:00,82,"Blackpool Marton","BLC2"
"115",2009-01-05 18:00:00,80,"Blackpool Marton","BLC2"
"116",2009-01-05 19:00:00,52,"Blackpool Marton","BLC2"
"117",2009-01-05 20:00:00,44,"Blackpool Marton","BLC2"
"118",2009-01-05 21:00:00,63,"Blackpool Marton","BLC2"
"119",2009-01-05 22:00:00,42,"Blackpool Marton","BLC2"
"120",2009-01-05 23:00:00,38,"Blackpool Marton","BLC2"
"121",2009-01-06 00:00:00,46,"Blackpool Marton","BLC2"
"122",2009-01-06 01:00:00,34,"Blackpool Marton","BLC2"
"123",2009-01-06 02:00:00,29,"Blackpool Marton","BLC2"
"124",2009-01-06 03:00:00,19,"Blackpool Marton","BLC2"
"125",2009-01-06 04:00:00,25,"Blackpool Marton","BLC2"
"126",2009-01-06 05:00:00,25,"Blackpool Marton","BLC2"
"127",2009-01-06 06:00:00,27,"Blackpool Marton","BLC2"
"128",2009-01-06 07:00:00,78,"Blackpool Marton","BLC2"
"129",2009-01-06 08:00:00,183,"Blackpool Marton","BLC2"
"130",2009-01-06 09:00:00,281,"Blackpool Marton","BLC2"
"131",2009-01-06 10:00:00,199,"Blackpool Marton","BLC2"
"132",2009-01-06 11:00:00,220,"Blackpool Marton","BLC2"
"133",2009-01-06 12:00:00,151,"Blackpool Marton","BLC2"
"134",2009-01-06 13:00:00,74,"Blackpool Marton","BLC2"
"135",2009-01-06 14:00:00,53,"Blackpool Marton","BLC2"
"136",2009-01-06 15:00:00,69,"Blackpool Marton","BLC2"
"137",2009-01-06 16:00:00,63,"Blackpool Marton","BLC2"
"138",2009-01-06 17:00:00,63,"Blackpool Marton","BLC2"
"139",2009-01-06 18:00:00,52,"Blackpool Marton","BLC2"
"140",2009-01-06 19:00:00,42,"Blackpool Marton","BLC2"
"141",2009-01-06 20:00:00,38,"Blackpool Marton","BLC2"
"142",2009-01-06 21:00:00,36,"Blackpool Marton","BLC2"
"143",2009-01-06 22:00:00,29,"Blackpool Marton","BLC2"
"144",2009-01-06 23:00:00,29,"Blackpool Marton","BLC2"
"145",2009-01-07 00:00:00,11,"Blackpool Marton","BLC2"
"146",2009-01-07 01:00:00,11,"Blackpool Marton","BLC2"
"147",2009-01-07 02:00:00,11,"Blackpool Marton","BLC2"
"148",2009-01-07 03:00:00,11,"Blackpool Marton","BLC2"
"149",2009-01-07 04:00:00,11,"Blackpool Marton","BLC2"
"150",2009-01-07 05:00:00,15,"Blackpool Marton","BLC2"
"151",2009-01-07 06:00:00,25,"Blackpool Marton","BLC2"
"152",2009-01-07 07:00:00,32,"Blackpool Marton","BLC2"
"153",2009-01-07 08:00:00,57,"Blackpool Marton","BLC2"
"154",2009-01-07 09:00:00,67,"Blackpool Marton","BLC2"
"155",2009-01-07 10:00:00,38,"Blackpool Marton","BLC2"
"156",2009-01-07 11:00:00,34,"Blackpool Marton","BLC2"
"157",2009-01-07 12:00:00,34,"Blackpool Marton","BLC2"
"158",2009-01-07 13:00:00,31,"Blackpool Marton","BLC2"
"159",2009-01-07 14:00:00,34,"Blackpool Marton","BLC2"
"160",2009-01-07 15:00:00,50,"Blackpool Marton","BLC2"
"161",2009-01-07 16:00:00,61,"Blackpool Marton","BLC2"
"162",2009-01-07 17:00:00,53,"Blackpool Marton","BLC2"
"163",2009-01-07 18:00:00,40,"Blackpool Marton","BLC2"
"164",2009-01-07 19:00:00,34,"Blackpool Marton","BLC2"
"165",2009-01-07 20:00:00,29,"Blackpool Marton","BLC2"
"166",2009-01-07 21:00:00,29,"Blackpool Marton","BLC2"
"167",2009-01-07 22:00:00,27,"Blackpool Marton","BLC2"
"168",2009-01-07 23:00:00,27,"Blackpool Marton","BLC2"
"169",2009-01-08 00:00:00,36,"Blackpool Marton","BLC2"
"170",2009-01-08 01:00:00,15,"Blackpool Marton","BLC2"
"171",2009-01-08 02:00:00,13,"Blackpool Marton","BLC2"
"172",2009-01-08 03:00:00,10,"Blackpool Marton","BLC2"
"173",2009-01-08 04:00:00,13,"Blackpool Marton","BLC2"
"174",2009-01-08 05:00:00,23,"Blackpool Marton","BLC2"
"175",2009-01-08 06:00:00,50,"Blackpool Marton","BLC2"
"176",2009-01-08 07:00:00,97,"Blackpool Marton","BLC2"
"177",2009-01-08 08:00:00,162,"Blackpool Marton","BLC2"
"178",2009-01-08 09:00:00,197,"Blackpool Marton","BLC2"
"179",2009-01-08 10:00:00,118,"Blackpool Marton","BLC2"
"180",2009-01-08 11:00:00,122,"Blackpool Marton","BLC2"
"181",2009-01-08 12:00:00,111,"Blackpool Marton","BLC2"
"182",2009-01-08 13:00:00,103,"Blackpool Marton","BLC2"
"183",2009-01-08 14:00:00,99,"Blackpool Marton","BLC2"
"184",2009-01-08 15:00:00,180,"Blackpool Marton","BLC2"
"185",2009-01-08 16:00:00,185,"Blackpool Marton","BLC2"
"186",2009-01-08 17:00:00,206,"Blackpool Marton","BLC2"
"187",2009-01-08 18:00:00,181,"Blackpool Marton","BLC2"
"188",2009-01-08 19:00:00,153,"Blackpool Marton","BLC2"
"189",2009-01-08 20:00:00,138,"Blackpool Marton","BLC2"
"190",2009-01-08 21:00:00,151,"Blackpool Marton","BLC2"
"191",2009-01-08 22:00:00,212,"Blackpool Marton","BLC2"
"192",2009-01-08 23:00:00,126,"Blackpool Marton","BLC2"
"193",2009-01-09 00:00:00,90,"Blackpool Marton","BLC2"
"194",2009-01-09 01:00:00,80,"Blackpool Marton","BLC2"
"195",2009-01-09 02:00:00,80,"Blackpool Marton","BLC2"
"196",2009-01-09 03:00:00,71,"Blackpool Marton","BLC2"
"197",2009-01-09 04:00:00,50,"Blackpool Marton","BLC2"
"198",2009-01-09 05:00:00,36,"Blackpool Marton","BLC2"
"199",2009-01-09 06:00:00,36,"Blackpool Marton","BLC2"
"200",2009-01-09 07:00:00,44,"Blackpool Marton","BLC2"
"201",2009-01-09 08:00:00,55,"Blackpool Marton","BLC2"
"202",2009-01-09 09:00:00,61,"Blackpool Marton","BLC2"
"203",2009-01-09 10:00:00,71,"Blackpool Marton","BLC2"
"204",2009-01-09 11:00:00,57,"Blackpool Marton","BLC2"
"205",2009-01-09 12:00:00,48,"Blackpool Marton","BLC2"
"206",2009-01-09 13:00:00,44,"Blackpool Marton","BLC2"
"207",2009-01-09 14:00:00,44,"Blackpool Marton","BLC2"
"208",2009-01-09 15:00:00,55,"Blackpool Marton","BLC2"
"209",2009-01-09 16:00:00,88,"Blackpool Marton","BLC2"
"210",2009-01-09 17:00:00,141,"Blackpool Marton","BLC2"
"211",2009-01-09 18:00:00,172,"Blackpool Marton","BLC2"
"212",2009-01-09 19:00:00,157,"Blackpool Marton","BLC2"
"213",2009-01-09 20:00:00,149,"Blackpool Marton","BLC2"
"214",2009-01-09 21:00:00,159,"Blackpool Marton","BLC2"
"215",2009-01-09 22:00:00,162,"Blackpool Marton","BLC2"
"216",2009-01-09 23:00:00,147,"Blackpool Marton","BLC2"
"217",2009-01-10 00:00:00,145,"Blackpool Marton","BLC2"
"218",2009-01-10 01:00:00,105,"Blackpool Marton","BLC2"
"219",2009-01-10 02:00:00,107,"Blackpool Marton","BLC2"
"220",2009-01-10 03:00:00,107,"Blackpool Marton","BLC2"
"221",2009-01-10 04:00:00,86,"Blackpool Marton","BLC2"
"222",2009-01-10 05:00:00,61,"Blackpool Marton","BLC2"
"223",2009-01-10 06:00:00,55,"Blackpool Marton","BLC2"
"224",2009-01-10 07:00:00,59,"Blackpool Marton","BLC2"
"225",2009-01-10 08:00:00,57,"Blackpool Marton","BLC2"
"226",2009-01-10 09:00:00,57,"Blackpool Marton","BLC2"
"227",2009-01-10 10:00:00,53,"Blackpool Marton","BLC2"
"228",2009-01-10 11:00:00,50,"Blackpool Marton","BLC2"
"229",2009-01-10 12:00:00,50,"Blackpool Marton","BLC2"
"230",2009-01-10 13:00:00,52,"Blackpool Marton","BLC2"
"231",2009-01-10 14:00:00,48,"Blackpool Marton","BLC2"
"232",2009-01-10 15:00:00,48,"Blackpool Marton","BLC2"
"233",2009-01-10 16:00:00,46,"Blackpool Marton","BLC2"
"234",2009-01-10 17:00:00,48,"Blackpool Marton","BLC2"
"235",2009-01-10 18:00:00,52,"Blackpool Marton","BLC2"
"236",2009-01-10 19:00:00,44,"Blackpool Marton","BLC2"
"237",2009-01-10 20:00:00,36,"Blackpool Marton","BLC2"
"238",2009-01-10 21:00:00,19,"Blackpool Marton","BLC2"
"239",2009-01-10 22:00:00,19,"Blackpool Marton","BLC2"
"240",2009-01-10 23:00:00,21,"Blackpool Marton","BLC2"
"241",2009-01-11 00:00:00,15,"Blackpool Marton","BLC2"
"242",2009-01-11 01:00:00,11,"Blackpool Marton","BLC2"
"243",2009-01-11 02:00:00,13,"Blackpool Marton","BLC2"
"244",2009-01-11 03:00:00,11,"Blackpool Marton","BLC2"
"245",2009-01-11 04:00:00,11,"Blackpool Marton","BLC2"
"246",2009-01-11 05:00:00,10,"Blackpool Marton","BLC2"
"247",2009-01-11 06:00:00,10,"Blackpool Marton","BLC2"
"248",2009-01-11 07:00:00,10,"Blackpool Marton","BLC2"
"249",2009-01-11 08:00:00,11,"Blackpool Marton","BLC2"
"250",2009-01-11 09:00:00,11,"Blackpool Marton","BLC2"
"251",2009-01-11 10:00:00,11,"Blackpool Marton","BLC2"
"252",2009-01-11 11:00:00,13,"Blackpool Marton","BLC2"
"253",2009-01-11 12:00:00,11,"Blackpool Marton","BLC2"
"254",2009-01-11 13:00:00,11,"Blackpool Marton","BLC2"
"255",2009-01-11 14:00:00,11,"Blackpool Marton","BLC2"
"256",2009-01-11 15:00:00,11,"Blackpool Marton","BLC2"
"257",2009-01-11 16:00:00,10,"Blackpool Marton","BLC2"
"258",2009-01-11 17:00:00,8,"Blackpool Marton","BLC2"
"259",2009-01-11 18:00:00,10,"Blackpool Marton","BLC2"
"260",2009-01-11 19:00:00,8,"Blackpool Marton","BLC2"
"261",2009-01-11 20:00:00,6,"Blackpool Marton","BLC2"
"262",2009-01-11 21:00:00,4,"Blackpool Marton","BLC2"
"263",2009-01-11 22:00:00,4,"Blackpool Marton","BLC2"
"264",2009-01-11 23:00:00,6,"Blackpool Marton","BLC2"
"265",2009-01-12 00:00:00,8,"Blackpool Marton","BLC2"
"266",2009-01-12 01:00:00,8,"Blackpool Marton","BLC2"
"267",2009-01-12 02:00:00,8,"Blackpool Marton","BLC2"
"268",2009-01-12 03:00:00,10,"Blackpool Marton","BLC2"
"269",2009-01-12 04:00:00,10,"Blackpool Marton","BLC2"
"270",2009-01-12 05:00:00,13,"Blackpool Marton","BLC2"
"271",2009-01-12 06:00:00,15,"Blackpool Marton","BLC2"
"272",2009-01-12 07:00:00,25,"Blackpool Marton","BLC2"
"273",2009-01-12 08:00:00,32,"Blackpool Marton","BLC2"
"274",2009-01-12 09:00:00,29,"Blackpool Marton","BLC2"
"275",2009-01-12 10:00:00,25,"Blackpool Marton","BLC2"
"276",2009-01-12 11:00:00,29,"Blackpool Marton","BLC2"
"277",2009-01-12 12:00:00,31,"Blackpool Marton","BLC2"
"278",2009-01-12 13:00:00,27,"Blackpool Marton","BLC2"
"279",2009-01-12 14:00:00,31,"Blackpool Marton","BLC2"
"280",2009-01-12 15:00:00,38,"Blackpool Marton","BLC2"
"281",2009-01-12 16:00:00,44,"Blackpool Marton","BLC2"
"282",2009-01-12 17:00:00,38,"Blackpool Marton","BLC2"
"283",2009-01-12 18:00:00,29,"Blackpool Marton","BLC2"
"284",2009-01-12 19:00:00,25,"Blackpool Marton","BLC2"
"285",2009-01-12 20:00:00,21,"Blackpool Marton","BLC2"
"286",2009-01-12 21:00:00,23,"Blackpool Marton","BLC2"
"287",2009-01-12 22:00:00,23,"Blackpool Marton","BLC2"
"288",2009-01-12 23:00:00,23,"Blackpool Marton","BLC2"
"289",2009-01-13 00:00:00,15,"Blackpool Marton","BLC2"
"290",2009-01-13 01:00:00,19,"Blackpool Marton","BLC2"
"291",2009-01-13 02:00:00,11,"Blackpool Marton","BLC2"
"292",2009-01-13 03:00:00,11,"Blackpool Marton","BLC2"
"293",2009-01-13 04:00:00,15,"Blackpool Marton","BLC2"
"294",2009-01-13 05:00:00,19,"Blackpool Marton","BLC2"
"295",2009-01-13 06:00:00,32,"Blackpool Marton","BLC2"
"296",2009-01-13 07:00:00,48,"Blackpool Marton","BLC2"
"297",2009-01-13 08:00:00,65,"Blackpool Marton","BLC2"
"298",2009-01-13 09:00:00,48,"Blackpool Marton","BLC2"
"299",2009-01-13 10:00:00,36,"Blackpool Marton","BLC2"
"300",2009-01-13 11:00:00,29,"Blackpool Marton","BLC2"
"301",2009-01-13 12:00:00,31,"Blackpool Marton","BLC2"
"302",2009-01-13 13:00:00,32,"Blackpool Marton","BLC2"
"303",2009-01-13 14:00:00,31,"Blackpool Marton","BLC2"
"304",2009-01-13 15:00:00,42,"Blackpool Marton","BLC2"
"305",2009-01-13 16:00:00,59,"Blackpool Marton","BLC2"
"306",2009-01-13 17:00:00,50,"Blackpool Marton","BLC2"
"307",2009-01-13 18:00:00,76,"Blackpool Marton","BLC2"
"308",2009-01-13 19:00:00,52,"Blackpool Marton","BLC2"
"309",2009-01-13 20:00:00,31,"Blackpool Marton","BLC2"
"310",2009-01-13 21:00:00,38,"Blackpool Marton","BLC2"
"311",2009-01-13 22:00:00,44,"Blackpool Marton","BLC2"
"312",2009-01-13 23:00:00,44,"Blackpool Marton","BLC2"
"313",2009-01-14 00:00:00,17,"Blackpool Marton","BLC2"
"314",2009-01-14 01:00:00,8,"Blackpool Marton","BLC2"
"315",2009-01-14 02:00:00,13,"Blackpool Marton","BLC2"
"316",2009-01-14 03:00:00,15,"Blackpool Marton","BLC2"
"317",2009-01-14 04:00:00,21,"Blackpool Marton","BLC2"
"318",2009-01-14 05:00:00,21,"Blackpool Marton","BLC2"
"319",2009-01-14 06:00:00,40,"Blackpool Marton","BLC2"
"320",2009-01-14 07:00:00,76,"Blackpool Marton","BLC2"
"321",2009-01-14 08:00:00,99,"Blackpool Marton","BLC2"
"322",2009-01-14 09:00:00,NA,"Blackpool Marton","BLC2"
"323",2009-01-14 10:00:00,109,"Blackpool Marton","BLC2"
"324",2009-01-14 11:00:00,94,"Blackpool Marton","BLC2"
"325",2009-01-14 12:00:00,76,"Blackpool Marton","BLC2"
"326",2009-01-14 13:00:00,86,"Blackpool Marton","BLC2"
"327",2009-01-14 14:00:00,86,"Blackpool Marton","BLC2"
"328",2009-01-14 15:00:00,67,"Blackpool Marton","BLC2"
"329",2009-01-14 16:00:00,69,"Blackpool Marton","BLC2"
"330",2009-01-14 17:00:00,84,"Blackpool Marton","BLC2"
"331",2009-01-14 18:00:00,92,"Blackpool Marton","BLC2"
"332",2009-01-14 19:00:00,69,"Blackpool Marton","BLC2"
"333",2009-01-14 20:00:00,46,"Blackpool Marton","BLC2"
"334",2009-01-14 21:00:00,32,"Blackpool Marton","BLC2"
"335",2009-01-14 22:00:00,31,"Blackpool Marton","BLC2"
"336",2009-01-14 23:00:00,25,"Blackpool Marton","BLC2"
"337",2009-01-15 00:00:00,31,"Blackpool Marton","BLC2"
"338",2009-01-15 01:00:00,25,"Blackpool Marton","BLC2"
"339",2009-01-15 02:00:00,23,"Blackpool Marton","BLC2"
"340",2009-01-15 03:00:00,21,"Blackpool Marton","BLC2"
"341",2009-01-15 04:00:00,17,"Blackpool Marton","BLC2"
"342",2009-01-15 05:00:00,15,"Blackpool Marton","BLC2"
"343",2009-01-15 06:00:00,17,"Blackpool Marton","BLC2"
"344",2009-01-15 07:00:00,21,"Blackpool Marton","BLC2"
"345",2009-01-15 08:00:00,29,"Blackpool Marton","BLC2"
"346",2009-01-15 09:00:00,31,"Blackpool Marton","BLC2"
"347",2009-01-15 10:00:00,31,"Blackpool Marton","BLC2"
"348",2009-01-15 11:00:00,31,"Blackpool Marton","BLC2"
"349",2009-01-15 12:00:00,29,"Blackpool Marton","BLC2"
"350",2009-01-15 13:00:00,25,"Blackpool Marton","BLC2"
"351",2009-01-15 14:00:00,32,"Blackpool Marton","BLC2"
"352",2009-01-15 15:00:00,29,"Blackpool Marton","BLC2"
"353",2009-01-15 16:00:00,23,"Blackpool Marton","BLC2"
"354",2009-01-15 17:00:00,21,"Blackpool Marton","BLC2"
"355",2009-01-15 18:00:00,25,"Blackpool Marton","BLC2"
"356",2009-01-15 19:00:00,19,"Blackpool Marton","BLC2"
"357",2009-01-15 20:00:00,15,"Blackpool Marton","BLC2"
"358",2009-01-15 21:00:00,13,"Blackpool Marton","BLC2"
"359",2009-01-15 22:00:00,11,"Blackpool Marton","BLC2"
"360",2009-01-15 23:00:00,11,"Blackpool Marton","BLC2"
"361",2009-01-16 00:00:00,8,"Blackpool Marton","BLC2"
"362",2009-01-16 01:00:00,15,"Blackpool Marton","BLC2"
"363",2009-01-16 02:00:00,15,"Blackpool Marton","BLC2"
"364",2009-01-16 03:00:00,15,"Blackpool Marton","BLC2"
"365",2009-01-16 04:00:00,17,"Blackpool Marton","BLC2"
"366",2009-01-16 05:00:00,19,"Blackpool Marton","BLC2"
"367",2009-01-16 06:00:00,19,"Blackpool Marton","BLC2"
"368",2009-01-16 07:00:00,25,"Blackpool Marton","BLC2"
"369",2009-01-16 08:00:00,42,"Blackpool Marton","BLC2"
"370",2009-01-16 09:00:00,52,"Blackpool Marton","BLC2"
"371",2009-01-16 10:00:00,46,"Blackpool Marton","BLC2"
"372",2009-01-16 11:00:00,46,"Blackpool Marton","BLC2"
"373",2009-01-16 12:00:00,38,"Blackpool Marton","BLC2"
"374",2009-01-16 13:00:00,32,"Blackpool Marton","BLC2"
"375",2009-01-16 14:00:00,25,"Blackpool Marton","BLC2"
"376",2009-01-16 15:00:00,34,"Blackpool Marton","BLC2"
"377",2009-01-16 16:00:00,32,"Blackpool Marton","BLC2"
"378",2009-01-16 17:00:00,27,"Blackpool Marton","BLC2"
"379",2009-01-16 18:00:00,19,"Blackpool Marton","BLC2"
"380",2009-01-16 19:00:00,11,"Blackpool Marton","BLC2"
"381",2009-01-16 20:00:00,10,"Blackpool Marton","BLC2"
"382",2009-01-16 21:00:00,10,"Blackpool Marton","BLC2"
"383",2009-01-16 22:00:00,6,"Blackpool Marton","BLC2"
"384",2009-01-16 23:00:00,6,"Blackpool Marton","BLC2"
"385",2009-01-17 00:00:00,19,"Blackpool Marton","BLC2"
"386",2009-01-17 01:00:00,21,"Blackpool Marton","BLC2"
"387",2009-01-17 02:00:00,23,"Blackpool Marton","BLC2"
"388",2009-01-17 03:00:00,17,"Blackpool Marton","BLC2"
"389",2009-01-17 04:00:00,13,"Blackpool Marton","BLC2"
"390",2009-01-17 05:00:00,11,"Blackpool Marton","BLC2"
"391",2009-01-17 06:00:00,15,"Blackpool Marton","BLC2"
"392",2009-01-17 07:00:00,15,"Blackpool Marton","BLC2"
"393",2009-01-17 08:00:00,17,"Blackpool Marton","BLC2"
"394",2009-01-17 09:00:00,23,"Blackpool Marton","BLC2"
"395",2009-01-17 10:00:00,23,"Blackpool Marton","BLC2"
"396",2009-01-17 11:00:00,29,"Blackpool Marton","BLC2"
"397",2009-01-17 12:00:00,21,"Blackpool Marton","BLC2"
"398",2009-01-17 13:00:00,21,"Blackpool Marton","BLC2"
"399",2009-01-17 14:00:00,23,"Blackpool Marton","BLC2"
"400",2009-01-17 15:00:00,23,"Blackpool Marton","BLC2"
"401",2009-01-17 16:00:00,17,"Blackpool Marton","BLC2"
"402",2009-01-17 17:00:00,15,"Blackpool Marton","BLC2"
"403",2009-01-17 18:00:00,17,"Blackpool Marton","BLC2"
"404",2009-01-17 19:00:00,8,"Blackpool Marton","BLC2"
"405",2009-01-17 20:00:00,13,"Blackpool Marton","BLC2"
"406",2009-01-17 21:00:00,13,"Blackpool Marton","BLC2"
"407",2009-01-17 22:00:00,11,"Blackpool Marton","BLC2"
"408",2009-01-17 23:00:00,13,"Blackpool Marton","BLC2"
"409",2009-01-18 00:00:00,6,"Blackpool Marton","BLC2"
"410",2009-01-18 01:00:00,8,"Blackpool Marton","BLC2"
"411",2009-01-18 02:00:00,10,"Blackpool Marton","BLC2"
