"","date","nox","site","code"
"1",2009-01-01 00:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"2",2009-01-01 01:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"3",2009-01-01 02:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"4",2009-01-01 03:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"5",2009-01-01 04:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"6",2009-01-01 05:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"7",2009-01-01 06:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"8",2009-01-01 07:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"9",2009-01-01 08:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"10",2009-01-01 09:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"11",2009-01-01 10:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"12",2009-01-01 11:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"13",2009-01-01 12:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"14",2009-01-01 13:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"15",2009-01-01 14:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"16",2009-01-01 15:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"17",2009-01-01 16:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"18",2009-01-01 17:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"19",2009-01-01 18:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"20",2009-01-01 19:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"21",2009-01-01 20:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"22",2009-01-01 21:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"23",2009-01-01 22:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"24",2009-01-01 23:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"25",2009-01-02 00:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"26",2009-01-02 01:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"27",2009-01-02 02:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"28",2009-01-02 03:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"29",2009-01-02 04:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"30",2009-01-02 05:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"31",2009-01-02 06:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"32",2009-01-02 07:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"33",2009-01-02 08:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"34",2009-01-02 09:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"35",2009-01-02 10:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"36",2009-01-02 11:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"37",2009-01-02 12:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"38",2009-01-02 13:00:00,NA,"Stanford-le-Hope Roadside","HOPE"
"39",2009-01-02 14:00:00,55,"Stanford-le-Hope Roadside","HOPE"
"40",2009-01-02 15:00:00,63,"Stanford-le-Hope Roadside","HOPE"
"41",2009-01-02 16:00:00,59,"Stanford-le-Hope Roadside","HOPE"
"42",2009-01-02 17:00:00,86,"Stanford-le-Hope Roadside","HOPE"
"43",2009-01-02 18:00:00,69,"Stanford-le-Hope Roadside","HOPE"
"44",2009-01-02 19:00:00,52,"Stanford-le-Hope Roadside","HOPE"
"45",2009-01-02 20:00:00,61,"Stanford-le-Hope Roadside","HOPE"
"46",2009-01-02 21:00:00,73,"Stanford-le-Hope Roadside","HOPE"
"47",2009-01-02 22:00:00,90,"Stanford-le-Hope Roadside","HOPE"
"48",2009-01-02 23:00:00,71,"Stanford-le-Hope Roadside","HOPE"
"49",2009-01-03 00:00:00,55,"Stanford-le-Hope Roadside","HOPE"
"50",2009-01-03 01:00:00,52,"Stanford-le-Hope Roadside","HOPE"
"51",2009-01-03 02:00:00,40,"Stanford-le-Hope Roadside","HOPE"
"52",2009-01-03 03:00:00,46,"Stanford-le-Hope Roadside","HOPE"
"53",2009-01-03 04:00:00,42,"Stanford-le-Hope Roadside","HOPE"
"54",2009-01-03 05:00:00,111,"Stanford-le-Hope Roadside","HOPE"
"55",2009-01-03 06:00:00,78,"Stanford-le-Hope Roadside","HOPE"
"56",2009-01-03 07:00:00,90,"Stanford-le-Hope Roadside","HOPE"
"57",2009-01-03 08:00:00,115,"Stanford-le-Hope Roadside","HOPE"
"58",2009-01-03 09:00:00,178,"Stanford-le-Hope Roadside","HOPE"
"59",2009-01-03 10:00:00,285,"Stanford-le-Hope Roadside","HOPE"
"60",2009-01-03 11:00:00,155,"Stanford-le-Hope Roadside","HOPE"
"61",2009-01-03 12:00:00,166,"Stanford-le-Hope Roadside","HOPE"
