"","date","nox","site","code"
"1",2009-01-01 00:00:00,25,"Middlesbrough","MID"
"2",2009-01-01 01:00:00,25,"Middlesbrough","MID"
"3",2009-01-01 02:00:00,23,"Middlesbrough","MID"
"4",2009-01-01 03:00:00,27,"Middlesbrough","MID"
"5",2009-01-01 04:00:00,21,"Middlesbrough","MID"
"6",2009-01-01 05:00:00,23,"Middlesbrough","MID"
"7",2009-01-01 06:00:00,31,"Middlesbrough","MID"
"8",2009-01-01 07:00:00,34,"Middlesbrough","MID"
"9",2009-01-01 08:00:00,34,"Middlesbrough","MID"
"10",2009-01-01 09:00:00,36,"Middlesbrough","MID"
"11",2009-01-01 10:00:00,40,"Middlesbrough","MID"
"12",2009-01-01 11:00:00,38,"Middlesbrough","MID"
"13",2009-01-01 12:00:00,34,"Middlesbrough","MID"
"14",2009-01-01 13:00:00,34,"Middlesbrough","MID"
"15",2009-01-01 14:00:00,48,"Middlesbrough","MID"
"16",2009-01-01 15:00:00,67,"Middlesbrough","MID"
"17",2009-01-01 16:00:00,126,"Middlesbrough","MID"
"18",2009-01-01 17:00:00,103,"Middlesbrough","MID"
"19",2009-01-01 18:00:00,94,"Middlesbrough","MID"
"20",2009-01-01 19:00:00,80,"Middlesbrough","MID"
"21",2009-01-01 20:00:00,67,"Middlesbrough","MID"
"22",2009-01-01 21:00:00,55,"Middlesbrough","MID"
"23",2009-01-01 22:00:00,59,"Middlesbrough","MID"
"24",2009-01-01 23:00:00,53,"Middlesbrough","MID"
"25",2009-01-02 00:00:00,50,"Middlesbrough","MID"
"26",2009-01-02 01:00:00,48,"Middlesbrough","MID"
"27",2009-01-02 02:00:00,34,"Middlesbrough","MID"
"28",2009-01-02 03:00:00,32,"Middlesbrough","MID"
"29",2009-01-02 04:00:00,38,"Middlesbrough","MID"
"30",2009-01-02 05:00:00,48,"Middlesbrough","MID"
"31",2009-01-02 06:00:00,42,"Middlesbrough","MID"
"32",2009-01-02 07:00:00,65,"Middlesbrough","MID"
"33",2009-01-02 08:00:00,36,"Middlesbrough","MID"
"34",2009-01-02 09:00:00,46,"Middlesbrough","MID"
"35",2009-01-02 10:00:00,38,"Middlesbrough","MID"
"36",2009-01-02 11:00:00,31,"Middlesbrough","MID"
"37",2009-01-02 12:00:00,31,"Middlesbrough","MID"
"38",2009-01-02 13:00:00,31,"Middlesbrough","MID"
"39",2009-01-02 14:00:00,55,"Middlesbrough","MID"
"40",2009-01-02 15:00:00,50,"Middlesbrough","MID"
"41",2009-01-02 16:00:00,38,"Middlesbrough","MID"
"42",2009-01-02 17:00:00,65,"Middlesbrough","MID"
"43",2009-01-02 18:00:00,94,"Middlesbrough","MID"
"44",2009-01-02 19:00:00,74,"Middlesbrough","MID"
"45",2009-01-02 20:00:00,118,"Middlesbrough","MID"
"46",2009-01-02 21:00:00,202,"Middlesbrough","MID"
"47",2009-01-02 22:00:00,225,"Middlesbrough","MID"
"48",2009-01-02 23:00:00,183,"Middlesbrough","MID"
"49",2009-01-03 00:00:00,122,"Middlesbrough","MID"
"50",2009-01-03 01:00:00,65,"Middlesbrough","MID"
"51",2009-01-03 02:00:00,44,"Middlesbrough","MID"
"52",2009-01-03 03:00:00,46,"Middlesbrough","MID"
"53",2009-01-03 04:00:00,44,"Middlesbrough","MID"
"54",2009-01-03 05:00:00,40,"Middlesbrough","MID"
"55",2009-01-03 06:00:00,42,"Middlesbrough","MID"
"56",2009-01-03 07:00:00,52,"Middlesbrough","MID"
"57",2009-01-03 08:00:00,31,"Middlesbrough","MID"
"58",2009-01-03 09:00:00,36,"Middlesbrough","MID"
"59",2009-01-03 10:00:00,31,"Middlesbrough","MID"
"60",2009-01-03 11:00:00,27,"Middlesbrough","MID"
"61",2009-01-03 12:00:00,19,"Middlesbrough","MID"
"62",2009-01-03 13:00:00,25,"Middlesbrough","MID"
"63",2009-01-03 14:00:00,27,"Middlesbrough","MID"
"64",2009-01-03 15:00:00,46,"Middlesbrough","MID"
"65",2009-01-03 16:00:00,73,"Middlesbrough","MID"
"66",2009-01-03 17:00:00,57,"Middlesbrough","MID"
"67",2009-01-03 18:00:00,44,"Middlesbrough","MID"
"68",2009-01-03 19:00:00,40,"Middlesbrough","MID"
"69",2009-01-03 20:00:00,46,"Middlesbrough","MID"
"70",2009-01-03 21:00:00,36,"Middlesbrough","MID"
"71",2009-01-03 22:00:00,32,"Middlesbrough","MID"
"72",2009-01-03 23:00:00,25,"Middlesbrough","MID"
"73",2009-01-04 00:00:00,19,"Middlesbrough","MID"
"74",2009-01-04 01:00:00,17,"Middlesbrough","MID"
"75",2009-01-04 02:00:00,15,"Middlesbrough","MID"
"76",2009-01-04 03:00:00,15,"Middlesbrough","MID"
"77",2009-01-04 04:00:00,15,"Middlesbrough","MID"
"78",2009-01-04 05:00:00,17,"Middlesbrough","MID"
"79",2009-01-04 06:00:00,17,"Middlesbrough","MID"
"80",2009-01-04 07:00:00,25,"Middlesbrough","MID"
"81",2009-01-04 08:00:00,27,"Middlesbrough","MID"
"82",2009-01-04 09:00:00,29,"Middlesbrough","MID"
"83",2009-01-04 10:00:00,31,"Middlesbrough","MID"
"84",2009-01-04 11:00:00,34,"Middlesbrough","MID"
"85",2009-01-04 12:00:00,44,"Middlesbrough","MID"
"86",2009-01-04 13:00:00,42,"Middlesbrough","MID"
"87",2009-01-04 14:00:00,40,"Middlesbrough","MID"
"88",2009-01-04 15:00:00,53,"Middlesbrough","MID"
"89",2009-01-04 16:00:00,80,"Middlesbrough","MID"
"90",2009-01-04 17:00:00,105,"Middlesbrough","MID"
"91",2009-01-04 18:00:00,82,"Middlesbrough","MID"
"92",2009-01-04 19:00:00,82,"Middlesbrough","MID"
"93",2009-01-04 20:00:00,31,"Middlesbrough","MID"
"94",2009-01-04 21:00:00,21,"Middlesbrough","MID"
"95",2009-01-04 22:00:00,27,"Middlesbrough","MID"
"96",2009-01-04 23:00:00,19,"Middlesbrough","MID"
"97",2009-01-05 00:00:00,19,"Middlesbrough","MID"
"98",2009-01-05 01:00:00,25,"Middlesbrough","MID"
"99",2009-01-05 02:00:00,21,"Middlesbrough","MID"
"100",2009-01-05 03:00:00,17,"Middlesbrough","MID"
"101",2009-01-05 04:00:00,15,"Middlesbrough","MID"
"102",2009-01-05 05:00:00,17,"Middlesbrough","MID"
"103",2009-01-05 06:00:00,23,"Middlesbrough","MID"
"104",2009-01-05 07:00:00,36,"Middlesbrough","MID"
"105",2009-01-05 08:00:00,48,"Middlesbrough","MID"
"106",2009-01-05 09:00:00,46,"Middlesbrough","MID"
"107",2009-01-05 10:00:00,38,"Middlesbrough","MID"
"108",2009-01-05 11:00:00,46,"Middlesbrough","MID"
"109",2009-01-05 12:00:00,29,"Middlesbrough","MID"
"110",2009-01-05 13:00:00,25,"Middlesbrough","MID"
"111",2009-01-05 14:00:00,21,"Middlesbrough","MID"
"112",2009-01-05 15:00:00,38,"Middlesbrough","MID"
"113",2009-01-05 16:00:00,74,"Middlesbrough","MID"
"114",2009-01-05 17:00:00,63,"Middlesbrough","MID"
"115",2009-01-05 18:00:00,52,"Middlesbrough","MID"
